Profitcenter;Sachkonto;S/H;costs;earnings;Periode;Jahr
190000113;527130; ;9.443,84;;7;2016
190000113;527130; ;9.443,84;;10;2016
190000113;527130; ;14.644,14;;12;2016
190000113;529100; ;9.044,00;;5;2016
190000113;529100; ;9.044,00;;7;2016
190000113;529100; ;6.195,59;;11;2016
190000113;529100; ;10.968,11;;12;2016
190000113;541130; ;37,80;;11;2016
190000113;543120; ;24,20;;4;2016
190000113;543120; ;581,91;;8;2016
190000113;543160; ;151,67;;11;2016
190000113;543180; ;183,97;;6;2016
190000113;543190; ;1,42;;12;2016
190000113;544112; ;132,00;;2;2016
190000113;571140; ;22,46;;1;2016
190000113;571140; ;22,46;;2;2016
190000113;571140; ;22,46;;3;2016
190000113;571140; ;22,46;;4;2016
190000113;571140; ;22,46;;5;2016
190000113;571140; ;22,47;;6;2016
190000113;571140; ;22,46;;7;2016
190000113;571140; ;22,46;;8;2016
190000113;571140; ;22,46;;9;2016
190000113;571140; ;22,46;;10;2016
190000113;571140; ;22,46;;11;2016
190000113;571140; ;22,46;;12;2016
190000113;94000000;S;15,57;;3;2016
190000113;94000000;S;53,56;;12;2016
190000113;94000001;S;701,22;;1;2016
190000113;94000001;S;568,71;;2;2016
190000113;94000001;S;585,20;;3;2016
190000113;94000001;S;609,71;;4;2016
190000113;94000001;S;524,09;;5;2016
190000113;94000001;S;803,87;;6;2016
190000113;94000001;S;588,42;;7;2016
190000113;94000001;S;558,41;;8;2016
190000113;94000001;S;791,51;;9;2016
190000113;94000001;S;644,32;;10;2016
190000113;94000001;S;640,52;;11;2016
190000113;94000001;S;1.024,78;;12;2016
190000113;94000001;S;2.165,81;;13;2016
190000113;94000002;H;;23.647,19;1;2016
190000113;94000002;S;520,25;;1;2016
190000113;94000002;H;;22.147,97;2;2016
190000113;94000002;S;509,05;;2;2016
190000113;94000002;H;;23.388,72;3;2016
190000113;94000002;S;624,03;;3;2016
190000113;94000002;S;349,75;;4;2016
190000113;94000002;H;;30.715,92;4;2016
190000113;94000002;S;529,27;;5;2016
190000113;94000002;H;;30.666,97;5;2016
190000113;94000002;S;840,75;;6;2016
190000113;94000002;H;;39.317,96;6;2016
190000113;94000002;S;736,59;;7;2016
190000113;94000002;H;;46.282,55;7;2016
190000113;94000002;S;693,30;;8;2016
190000113;94000002;H;;25.662,76;8;2016
190000113;94000002;S;734,05;;9;2016
190000113;94000002;H;;28.933,26;9;2016
190000113;94000002;H;;35.979,69;10;2016
190000113;94000002;S;830,28;;10;2016
190000113;94000002;H;;47.290,13;11;2016
190000113;94000002;S;780,19;;11;2016
190000113;94000002;S;1.224,81;;12;2016
190000113;94000002;H;;52.774,03;12;2016
190000113;94000002;H;;15.594,64;13;2016
190000113;94000002;S;2.007,44;;13;2016
190000113;94000003;S;25,25;;7;2016
190000113;94000003;S;51,98;;8;2016
190000113;94000003;S;13,37;;11;2016
190000113;94000011;H;;234,62;1;2016
190000113;94000011;S;266,31;;1;2016
190000113;94000011;H;;24,24;2;2016
190000113;94000011;S;27,51;;2;2016
190000113;94000011;S;27,97;;3;2016
190000113;94000011;H;;24,65;3;2016
190000113;94000011;S;24,52;;4;2016
190000113;94000011;H;;21,61;4;2016
190000113;94000011;S;32,23;;5;2016
190000113;94000011;H;;28,40;5;2016
190000113;94000011;S;25,55;;6;2016
190000113;94000011;H;;22,52;6;2016
190000113;94000011;H;;110,52;7;2016
190000113;94000011;S;125,44;;7;2016
190000113;94000011;H;;23,04;8;2016
190000113;94000011;S;26,14;;8;2016
190000113;94000011;H;;22,75;9;2016
190000113;94000011;S;25,82;;9;2016
190000113;94000011;H;;23,18;10;2016
190000113;94000011;S;26,31;;10;2016
190000113;94000011;H;;186,93;11;2016
190000113;94000011;S;212,18;;11;2016
190000113;94000011;H;12,56;;12;2016
190000113;94000011;S;;14,26;12;2016
190000113;94000011;H;;9.919,51;13;2016
190000113;94000011;S;3.340,73;;13;2016
190000113;94000015;S;561,48;;1;2016
190000113;94000015;S;491,11;;2;2016
190000113;94000015;S;516,12;;3;2016
190000113;94000015;S;690,08;;4;2016
190000113;94000015;S;1.088,83;;5;2016
190000113;94000015;S;746,51;;6;2016
190000113;94000015;S;847,35;;7;2016
190000113;94000015;S;1.779,42;;8;2016
190000113;94000015;S;599,24;;9;2016
190000113;94000015;S;887,80;;10;2016
190000113;94000015;S;1.309,20;;11;2016
190000113;94000015;S;487,38;;12;2016
190000113;94000015;S;;387,30;13;2016
190000113;94000023;S;29,72;;1;2016
190000113;94000023;S;79,17;;3;2016
190000113;94000025;S;56,05;;1;2016
190000113;94000025;S;302,84;;4;2016
190000113;94000025;S;19,85;;10;2016
190000113;94000025;S;48,13;;11;2016
190000113;94000025;S;77,64;;12;2016
190000113;94000033;S;104,91;;1;2016
190000113;94000033;S;104,74;;2;2016
190000113;94000033;S;103,93;;3;2016
190000113;94000033;S;103,57;;4;2016
190000113;94000033;S;107,49;;5;2016
190000113;94000033;S;106,46;;6;2016
190000113;94000033;S;105,75;;7;2016
190000113;94000033;S;105,49;;8;2016
190000113;94000033;S;104,82;;9;2016
190000113;94000033;S;108,12;;10;2016
190000113;94000033;S;107,75;;11;2016
190000113;94000033;S;107,33;;12;2016
190000113;94000063;S;254,60;;3;2016
190000113;94000063;S;1.070,78;;7;2016
190000113;94000063;S;75,86;;8;2016
190000113;94000063;S;151,72;;10;2016
190000113;94000063;S;857,28;;11;2016
190000113;94000073;S;17,51;;1;2016
190000113;94000073;S;4,15;;2;2016
190000113;94000073;S;11,54;;3;2016
190000113;94000073;S;10,71;;4;2016
190000113;94000073;S;5,85;;5;2016
190000113;94000073;S;26,23;;6;2016
190000113;94000073;S;7,87;;7;2016
190000113;94000073;S;13,10;;8;2016
190000113;94000073;S;14,14;;9;2016
190000113;94000073;S;22,53;;10;2016
190000113;94000073;S;13,86;;11;2016
190000113;94000073;S;25,69;;12;2016
190000113;94000073;S;0,31;;13;2016
190000113;94000103;S;52,58;;10;2016
190000113;94000103;S;758,02;;12;2016
190000414;416110; ;;36,44;12;2016
190000414;416110; ;;292,93;13;2016
190000414;448700; ;;6,59;1;2016
190000414;448700; ;;3,19;2;2016
190000414;448700; ;;1,39;3;2016
190000414;448700; ;;2,31;4;2016
190000414;448700; ;;5,20;11;2016
190000414;448700; ;;1,23;12;2016
190000414;458200; ;;18.110,69;13;2016
190000414;458210; ;;829,31;13;2016
190000414;458220; ;;2.151,38;13;2016
190000414;501100; ;;1.786,55;1;2016
190000414;501100; ;4.876,45;;2;2016
190000414;501100; ;4.876,45;;3;2016
190000414;501100; ;4.876,45;;4;2016
190000414;501100; ;5.018,62;;5;2016
190000414;501100; ;5.018,62;;6;2016
190000414;501100; ;5.018,62;;7;2016
190000414;501100; ;5.123,87;;8;2016
190000414;501100; ;;20.179,73;9;2016
190000414;501100; ;13.871,60;;12;2016
190000414;501100; ;;4.276,71;13;2016
190000414;501200; ;9.549,23;;1;2016
190000414;501200; ;9.549,23;;2;2016
190000414;501200; ;9.579,23;;3;2016
190000414;501200; ;9.549,23;;4;2016
190000414;501200; ;9.749,23;;5;2016
190000414;501200; ;9.549,23;;6;2016
190000414;501200; ;9.549,23;;7;2016
190000414;501200; ;10.923,35;;8;2016
190000414;501200; ;10.190,13;;9;2016
190000414;501200; ;9.790,13;;10;2016
190000414;501200; ;15.756,69;;11;2016
190000414;501200; ;9.038,11;;12;2016
190000414;501200; ;1.509,04;;13;2016
190000414;501900; ;70,80;;12;2016
190000414;502200; ;739,55;;1;2016
190000414;502200; ;739,55;;2;2016
190000414;502200; ;739,56;;3;2016
190000414;502200; ;739,55;;4;2016
190000414;502200; ;755,05;;5;2016
190000414;502200; ;739,55;;6;2016
190000414;502200; ;739,55;;7;2016
190000414;502200; ;846,05;;8;2016
190000414;502200; ;789,22;;9;2016
190000414;502200; ;758,22;;10;2016
190000414;502200; ;1.220,63;;11;2016
190000414;502200; ;699,94;;12;2016
190000414;502200; ;116,95;;13;2016
190000414;503200; ;1.746,49;;1;2016
190000414;503200; ;1.746,49;;2;2016
190000414;503200; ;1.750,90;;3;2016
190000414;503200; ;1.746,49;;4;2016
190000414;503200; ;1.769,90;;5;2016
190000414;503200; ;1.731,56;;6;2016
190000414;503200; ;1.695,81;;7;2016
190000414;503200; ;1.912,72;;8;2016
190000414;503200; ;1.824,80;;9;2016
190000414;503200; ;1.737,79;;10;2016
190000414;503200; ;2.192,97;;11;2016
190000414;503200; ;1.607,58;;12;2016
190000414;503200; ;148,97;;13;2016
190000414;504100; ;252,78;;1;2016
190000414;504100; ;267,55;;2;2016
190000414;504100; ;293,85;;3;2016
190000414;504100; ;270,82;;4;2016
190000414;504100; ;0,25;;5;2016
190000414;504100; ;0,44;;6;2016
190000414;504100; ;0,76;;7;2016
190000414;504100; ;0,54;;8;2016
190000414;504100; ;0,74;;9;2016
190000414;504100; ;0,55;;10;2016
190000414;504100; ;278,43;;11;2016
190000414;504100; ;271,29;;12;2016
190000414;504100; ;2,03;;13;2016
190000414;504101; ;;0,07;1;2016
190000414;504101; ;0,24;;2;2016
190000414;504101; ;;1,49;11;2016
190000414;504101; ;;1,90;12;2016
190000414;504110; ;0,07;;2;2016
190000414;504110; ;0,11;;3;2016
190000414;504110; ;0,23;;6;2016
190000414;504110; ;0,22;;8;2016
190000414;504110; ;0,09;;10;2016
190000414;505100; ;10.193,88;;13;2016
190000414;506100; ;2.058,33;;13;2016
190000414;506200; ;39,58;;13;2016
190000414;507100; ;10.687,69;;13;2016
190000414;507200; ;2.937,47;;13;2016
190000414;507300; ;320,27;;13;2016
190000414;509100; ;29,24;;1;2016
190000414;509100; ;29,24;;2;2016
190000414;509100; ;30,44;;3;2016
190000414;509100; ;29,24;;4;2016
190000414;509100; ;29,24;;5;2016
190000414;509100; ;28,23;;6;2016
190000414;509100; ;27,46;;7;2016
190000414;509100; ;33,84;;8;2016
190000414;509100; ;30,12;;9;2016
190000414;509100; ;28,80;;10;2016
190000414;509100; ;39,61;;11;2016
190000414;509100; ;21,03;;12;2016
190000414;511100; ;7.380,12;;13;2016
190000414;514100; ;1.512,36;;13;2016
190000414;514101; ;0,27;;13;2016
190000414;515100; ;2.355,26;;13;2016
190000414;524171; ;1.319,02;;3;2016
190000414;524171; ;232,31;;6;2016
190000414;524171; ;544,03;;9;2016
190000414;524171; ;681,67;;10;2016
190000414;524171; ;31,00;;11;2016
190000414;529100; ;89,40;;4;2016
190000414;529100; ;39,00;;5;2016
190000414;529100; ;6.394,57;;7;2016
190000414;529100; ;3.094,00;;9;2016
190000414;529100; ;8.731,00;;10;2016
190000414;529100; ;3.353,50;;11;2016
190000414;529100; ;7.515,39;;12;2016
190000414;529100; ;90,95;;13;2016
190000414;529110; ;2.677,50;;2;2016
190000414;541130; ;50,00;;2;2016
190000414;541130; ;183,66;;3;2016
190000414;541130; ;143,42;;4;2016
190000414;541130; ;140,00;;5;2016
190000414;541130; ;237,99;;6;2016
190000414;541130; ;466,18;;7;2016
190000414;541130; ;132,99;;9;2016
190000414;541130; ;219,68;;12;2016
190000414;543120; ;9,30;;8;2016
190000414;543160; ;52,58;;4;2016
190000414;543160; ;2.206,57;;7;2016
190000414;543160; ;559,80;;9;2016
190000414;543160; ;169,60;;10;2016
190000414;543160; ;170,90;;11;2016
190000414;543160; ;17,50;;12;2016
190000414;543170; ;64,10;;5;2016
190000414;543170; ;105,90;;6;2016
190000414;543170; ;308,45;;7;2016
190000414;543170; ;68,70;;8;2016
190000414;543170; ;705,48;;12;2016
190000414;543172; ;5.860,75;;6;2016
190000414;543180; ;292,93;;5;2016
190000414;543190; ;11,90;;10;2016
190000414;543190; ;1.147,22;;11;2016
190000414;543190; ;125,00;;12;2016
190000414;545100; ;4.105,50;;9;2016
190000414;545100; ;1.487,50;;12;2016
190000414;545102; ;3.050,44;;6;2016
190000414;545102; ;2.854,13;;9;2016
190000414;545102; ;2.727,28;;10;2016
190000414;545102; ;124,04;;11;2016
190000414;571140; ;24,30;;11;2016
190000414;571140; ;12,14;;12;2016
190000414;94000000;S;240,08;;3;2016
190000414;94000000;S;600,92;;12;2016
190000414;94000001;S;559,12;;1;2016
190000414;94000001;S;457,19;;2;2016
190000414;94000001;S;449,05;;3;2016
190000414;94000001;S;489,00;;4;2016
190000414;94000001;S;422,30;;5;2016
190000414;94000001;S;661,78;;6;2016
190000414;94000001;S;482,40;;7;2016
190000414;94000001;S;455,18;;8;2016
190000414;94000001;S;632,44;;9;2016
190000414;94000001;S;522,75;;10;2016
190000414;94000001;S;494,05;;11;2016
190000414;94000001;S;842,46;;12;2016
190000414;94000001;S;1.824,37;;13;2016
190000414;94000002;S;312,15;;1;2016
190000414;94000002;S;305,43;;2;2016
190000414;94000002;S;374,41;;3;2016
190000414;94000002;S;209,86;;4;2016
190000414;94000002;S;176,42;;5;2016
190000414;94000002;S;280,24;;6;2016
190000414;94000002;S;245,53;;7;2016
190000414;94000002;S;231,10;;8;2016
190000414;94000002;S;244,68;;9;2016
190000414;94000002;S;276,77;;10;2016
190000414;94000002;S;390,09;;11;2016
190000414;94000002;S;612,40;;12;2016
190000414;94000002;S;1.003,73;;13;2016
190000414;94000003;S;21,38;;1;2016
190000414;94000003;S;130,63;;2;2016
190000414;94000003;S;43,07;;4;2016
190000414;94000003;S;151,47;;5;2016
190000414;94000003;S;246,51;;6;2016
190000414;94000003;S;62,37;;8;2016
190000414;94000003;S;16,34;;9;2016
190000414;94000003;S;23,76;;10;2016
190000414;94000003;S;19,31;;11;2016
190000414;94000003;S;147,52;;12;2016
190000414;94000005;S;1.115,79;;1;2016
190000414;94000005;S;1.253,73;;2;2016
190000414;94000005;S;1.133,56;;3;2016
190000414;94000005;S;1.193,32;;4;2016
190000414;94000005;S;1.071,44;;5;2016
190000414;94000005;S;1.937,96;;6;2016
190000414;94000005;S;1.661,48;;7;2016
190000414;94000005;S;1.194,48;;8;2016
190000414;94000005;S;2.367,01;;9;2016
190000414;94000005;S;1.604,38;;10;2016
190000414;94000005;S;2.115,76;;11;2016
190000414;94000005;S;2.544,57;;12;2016
190000414;94000005;S;9.199,84;;13;2016
190000414;94000011;S;176,11;;1;2016
190000414;94000011;S;16,84;;2;2016
190000414;94000011;S;17,41;;3;2016
190000414;94000011;S;15,06;;4;2016
190000414;94000011;S;12,48;;5;2016
190000414;94000011;S;10,30;;6;2016
190000414;94000011;S;52,61;;7;2016
190000414;94000011;S;9,18;;8;2016
190000414;94000011;S;9,22;;9;2016
190000414;94000011;S;9,48;;10;2016
190000414;94000011;S;118,74;;11;2016
190000414;94000011;S;;9,40;12;2016
190000414;94000011;S;2.255,46;;13;2016
190000414;94000015;S;0,15;;10;2016
190000414;94000015;S;19,82;;11;2016
190000414;94000023;S;17,83;;1;2016
190000414;94000023;S;24,82;;3;2016
190000414;94000025;S;147,72;;4;2016
190000414;94000025;S;85,10;;8;2016
190000414;94000025;S;196,02;;11;2016
190000414;94000025;S;54,98;;12;2016
190000414;94000033;S;47,86;;1;2016
190000414;94000033;S;47,77;;2;2016
190000414;94000033;S;47,42;;3;2016
190000414;94000033;S;47,27;;4;2016
190000414;94000033;S;40,69;;5;2016
190000414;94000033;S;40,30;;6;2016
190000414;94000033;S;40,02;;7;2016
190000414;94000033;S;39,92;;8;2016
190000414;94000033;S;39,68;;9;2016
190000414;94000033;S;40,94;;10;2016
190000414;94000033;S;46,55;;11;2016
190000414;94000033;S;46,37;;12;2016
190000414;94000073;S;10,51;;1;2016
190000414;94000073;S;2,49;;2;2016
190000414;94000073;S;6,93;;3;2016
190000414;94000073;S;6,43;;4;2016
190000414;94000073;S;1,95;;5;2016
190000414;94000073;S;8,74;;6;2016
190000414;94000073;S;2,62;;7;2016
190000414;94000073;S;4,37;;8;2016
190000414;94000073;S;4,71;;9;2016
190000414;94000073;S;7,51;;10;2016
190000414;94000073;S;6,93;;11;2016
190000414;94000073;S;12,85;;12;2016
190000414;94000073;S;0,16;;13;2016
190000414;94000103;S;114,44;;1;2016
190000414;94000103;S;1.987,30;;7;2016
190000414;94000103;S;461,16;;10;2016
190000414;94000103;S;705,46;;12;2016
190001507;414100; ;;300,31;11;2016
190001507;416100; ;;2.388,80;1;2016
190001507;416100; ;;2.388,81;2;2016
190001507;416100; ;;2.388,80;3;2016
190001507;416100; ;;2.388,80;4;2016
190001507;416100; ;;2.388,81;5;2016
190001507;416100; ;;2.388,80;6;2016
190001507;416100; ;;2.388,80;7;2016
190001507;416100; ;;2.388,81;8;2016
190001507;416100; ;;2.388,80;9;2016
190001507;416100; ;;2.388,80;10;2016
190001507;416100; ;;2.388,81;11;2016
190001507;416100; ;;2.388,80;12;2016
190001507;441100; ;;303.185,29;1;2016
190001507;441100; ;;320.182,26;2;2016
190001507;441100; ;;261.872,15;3;2016
190001507;441100; ;;996.181,45;4;2016
190001507;441100; ;;1.842.842,75;5;2016
190001507;441100; ;;1.013.960,16;6;2016
190001507;441100; ;;513.182,90;7;2016
190001507;441100; ;;467.454,38;8;2016
190001507;441100; ;;568.258,74;9;2016
190001507;441100; ;;402.447,32;10;2016
190001507;441100; ;;24.240,22;11;2016
190001507;441100; ;;85.376,07;12;2016
190001507;442100; ;;751,32;11;2016
190001507;442100; ;;500,00;12;2016
190001507;446100; ;;257.878,83;10;2016
190001507;446100; ;;477.284,82;11;2016
190001507;446100; ;;523.348,62;12;2016
190001507;448700; ;;6,59;1;2016
190001507;448700; ;;3,19;2;2016
190001507;448700; ;;1,39;3;2016
190001507;448700; ;;2,31;4;2016
190001507;448700; ;;12,79;6;2016
190001507;448700; ;;1,87;7;2016
190001507;448700; ;;1,26;8;2016
190001507;448700; ;;6,19;9;2016
190001507;448700; ;;9,65;10;2016
190001507;448700; ;;5,20;11;2016
190001507;448700; ;;1,23;12;2016
190001507;448800; ;;3.309,99;2;2016
190001507;448800; ;;270,00;9;2016
190001507;448800; ;;1.480,00;10;2016
190001507;448800; ;;772,65;11;2016
190001507;448800; ;;3.525,00;13;2016
190001507;458200; ;;229,70;5;2016
190001507;458200; ;;420.390,60;11;2016
190001507;458200; ;;2.851,34;12;2016
190001507;458200; ;;16.035,67;13;2016
190001507;458210; ;;1.711,19;13;2016
190001507;458220; ;;4.439,14;13;2016
190001507;459100; ;;395.593,48;1;2016
190001507;459100; ;;589.710,48;2;2016
190001507;459100; ;;57.848,57;3;2016
190001507;459100; ;;120.809,14;4;2016
190001507;459100; ;;98.085,56;5;2016
190001507;459100; ;;141.000,29;6;2016
190001507;459100; ;;64.160,86;7;2016
190001507;459100; ;;29.694,05;8;2016
190001507;459100; ;;56.387,12;9;2016
190001507;459100; ;;72.537,94;10;2016
190001507;459100; ;;240.575,95;11;2016
190001507;459100; ;;219.398,30;12;2016
190001507;459110; ;;5.050,00;1;2016
190001507;459110; ;;3.188,16;11;2016
190001507;459110; ;;15.443,43;12;2016
190001507;461700; ;2.431,23;;2;2016
190001507;461700; ;;7.988,70;3;2016
190001507;461700; ;1.944,86;;4;2016
190001507;461700; ;;1.684,45;5;2016
190001507;461700; ;;6.491,48;6;2016
190001507;461700; ;;15.591,35;13;2016
190001507;465100; ;;54.914,25;7;2016
190001507;469110; ;;40.625,00;1;2016
190001507;469110; ;;1.114.325,18;13;2016
190001507;501100; ;3.731,21;;1;2016
190001507;501100; ;3.731,21;;2;2016
190001507;501100; ;3.731,21;;3;2016
190001507;501100; ;3.731,21;;4;2016
190001507;501100; ;3.731,21;;5;2016
190001507;501100; ;3.731,21;;6;2016
190001507;501100; ;3.731,21;;7;2016
190001507;501100; ;3.809,43;;8;2016
190001507;501100; ;3.809,43;;9;2016
190001507;501100; ;3.809,43;;10;2016
190001507;501100; ;3.809,43;;11;2016
190001507;501100; ;8.854,76;;12;2016
190001507;501100; ;;3.904,50;13;2016
190001507;501200; ;39.118,27;;1;2016
190001507;501200; ;39.999,57;;2;2016
190001507;501200; ;40.981,04;;3;2016
190001507;501200; ;39.465,85;;4;2016
190001507;501200; ;39.368,35;;5;2016
190001507;501200; ;38.375,22;;6;2016
190001507;501200; ;38.483,86;;7;2016
190001507;501200; ;43.685,83;;8;2016
190001507;501200; ;47.115,88;;9;2016
190001507;501200; ;38.766,45;;10;2016
190001507;501200; ;63.120,13;;11;2016
190001507;501200; ;62.990,76;;12;2016
190001507;501200; ;6.279,45;;13;2016
190001507;501900; ;111.780,45;;1;2016
190001507;501900; ;107.206,71;;2;2016
190001507;501900; ;106.439,33;;3;2016
190001507;501900; ;105.282,79;;4;2016
190001507;501900; ;101.036,91;;5;2016
190001507;501900; ;110.053,66;;6;2016
190001507;501900; ;104.108,92;;7;2016
190001507;501900; ;97.728,15;;8;2016
190001507;501900; ;102.476,43;;9;2016
190001507;501900; ;100.889,75;;12;2016
190001507;501900; ;221.566,99;;13;2016
190001507;502200; ;2.955,32;;1;2016
190001507;502200; ;2.934,35;;2;2016
190001507;502200; ;2.983,38;;3;2016
190001507;502200; ;3.000,47;;4;2016
190001507;502200; ;2.933,45;;5;2016
190001507;502200; ;2.944,80;;6;2016
190001507;502200; ;2.935,24;;7;2016
190001507;502200; ;3.350,61;;8;2016
190001507;502200; ;3.617,14;;9;2016
190001507;502200; ;3.001,58;;10;2016
190001507;502200; ;4.823,83;;11;2016
190001507;502200; ;3.065,58;;12;2016
190001507;502200; ;486,66;;13;2016
190001507;503200; ;7.279,92;;1;2016
190001507;503200; ;7.370,46;;2;2016
190001507;503200; ;7.539,97;;3;2016
190001507;503200; ;7.397,35;;4;2016
190001507;503200; ;7.293,74;;5;2016
190001507;503200; ;7.250,36;;6;2016
190001507;503200; ;7.225,12;;7;2016
190001507;503200; ;8.050,90;;8;2016
190001507;503200; ;8.640,41;;9;2016
